id,name,disruption_mean,confidence
mn0001736968,Johnny & Edgar Winter,0.2488226402342848,0.7494
mn0001737370,Rick L. Rick,0.24245749025374932,0.7451
mn0001738399,Smetana Quartet,0.24826522301159387,0.7463
mn0001739232,Klaus Schulz,0.2529645351139929,0.7574
mn0001739302,Jose Barroso,0.2532676940793572,0.7521
mn0001740153,Ozie Horn,0.245521034558601,0.7492
mn0001740210,Harold Thomas,0.24832306320484002,0.7487
mn0001740307,Guruvayur Dorai,0.2568336660592238,0.7527
mn0001740826,Mike Posner,0.0021166292241298875,0.7524
mn0001742272,Void,0.573401688058585,0.9713
mn0001742426,John Watson,0.4986587247291942,0.9409
mn0001742608,June Clark,0.25216213377340346,0.7492
mn0001742760,Robert W. Service,0.24872848882945023,0.7494
mn0001742875,Elaine Brown,0.24961751172446064,0.7513
mn0001743414,Paul Weller Movement,0.24997992097132415,0.7542
mn0001743501,Chromatics,0.25202763873022194,0.7531
mn0001744037,Ferruccio Busoni,0.1846577663310219,0.9861
mn0001744240,Sam Ulano,0.24472990100249686,0.7478
mn0001745478,Little Johnny Walter,0.2506989031213038,0.7522
mn0001745507,Cee Pee Johnson,0.2511198199961609,0.7568
mn0001745731,Los Mockers,0.4023715029740908,0.8751
mn0001746303,Juan Fuentes,0.24743391489308136,0.7462
mn0001746426,Teddy Riley,0.2517734834894033,0.7561
mn0001746511,Dana Robbins,0.2504674205886127,0.7443
mn0001747272,Hopkinson Smith,0.5001272959834271,0.9387
mn0001747447,Frank Guarente,-0.007172393708034639,0.5081
mn0001747563,David Strange,0.39499083920471334,0.8744
mn0001747582,Karl-Birger Blomdahl,0.25727182619593136,0.7579
mn0001747686,Vince Aletti,0.24651260055896262,0.7449
mn0001749478,Franco Casavola,0.40300390327078095,0.8782
mn0001749804,Metal,0.24976372503699282,0.7525
mn0001750247,Richard Fool Bull,0.24874843430504237,0.7487
mn0001753214,Studio One Band,0.250816578664073,0.752
mn0001753389,Ricky Reynolds,0.2509989363013423,0.7532
mn0001753734,"Electric Light Orchestra, Part II",0.24608476353955408,0.7481
mn0001753922,Erasto Vasconcelos,0.2500446985115006,0.7546
mn0001754691,Total K-Oss,0.003542193958252625,0.7468
mn0001754833,Loefah,0.24863757289474625,0.7485
mn0001754903,Lily May Ledford,0.4028930383789212,0.8793
mn0001755041,Henryk Mikolaj Górecki,0.05533434819142117,0.8758
mn0001755340,Jakob Hellman,-0.16834881764955817,0.7502
mn0001756142,Kurt Equiluz,0.249072679157857,0.7493
mn0001756400,Mark Burgess,0.25302559479887293,0.7513
mn0001756458,Los Planetas,0.0030615325054739622,0.7391
mn0001756887,Harry Mudie,0.2552749514032803,0.7508
mn0001757579,Ricky Wilson,0.2525549268462721,0.7575
mn0001757639,Henry Hugo Pierson,0.2520804907795432,0.7513
mn0001758059,Theatre,0.4935466521468553,0.9386
mn0001758138,Tom Morley,0.24853907573535686,0.7489
mn0001758881,Isaías Sávio,0.2533199405705171,0.751
mn0001759714,The Trees Community,0.3961449380111428,0.8736
mn0001759990,Hardkiss,0.2472148766142222,0.7465
mn0001761145,S.E. Rogie,0.4020334966431157,0.8813
mn0001761322,Rainbow,0.24649808917223473,0.7417
mn0001762137,Christoph de Babalon,0.4996933155846491,0.9369
mn0001762898,Clyde Riddick,0.2516573059650895,0.7502
mn0001763236,Cyril Magubane,0.24480661630927159,0.7457
mn0001763284,Cluster,0.4046660117741146,0.8796
mn0001763960,Kim Walker,0.25667863351631265,0.7567
mn0001764071,Roky Erickson & the 13th Floor Elevators,0.5005937831415586,0.9373
mn0001765081,Chokehold,0.2532831019527549,0.7541
mn0001765718,39 Clocks,0.0011827061359452637,0.7467
mn0001765959,Henri Vieuxtemps,0.24610842280261477,0.749
mn0001767715,Louis Moreau Gottschalk,0.04444703016359206,0.7527
mn0001768377,Václav Neumann,0.24759890919401162,0.7503
mn0001768491,William Basinski,0.40224972725579955,0.8761
mn0001768830,Erica Norimar,0.24597116652606682,0.7469
mn0001769217,Leroy Robinson,0.2461231215670862,0.7534
mn0001769855,Artur Schnabel,0.5689568630470727,0.9668
mn0001769887,Battant,9.03468257152194e-4,0.7572
mn0001770585,Frank Wilson,0.25711025467610704,0.7565
mn0001770994,Morteza Khan Ney Davoud,0.25402923997160565,0.7566
mn0001772713,Alois Brandhofer,0.24936983802015003,0.7493
mn0001772787,Junction,0.2529852958135656,0.7538
mn0001773061,Bernardo Pasquini,0.5023554995505866,0.9366
mn0001773513,Mercedes,0.24562928152367872,0.7465
mn0001774373,Jeff Dimpsey,0.2471162861862103,0.7545
mn0001774908,Henry Owens,0.24880486642595873,0.7491
mn0001775164,Count Basie Orchestra,0.5722818539903367,0.9711
mn0001775343,Doc Watson & Son,0.39894676352992037,0.8754
mn0001775558,Carl Reinecke,0.6217297565905603,0.9834
mn0001775564,USA for Africa,0.2490108215549955,0.75
mn0001776046,Angus Cameron,0.24929876418958746,0.7512
mn0001776525,Andy Ginn,0.25480501529787447,0.7581
mn0001777014,"Roy M. ""Junior"" Husky",0.24603206677476902,0.7498
mn0001777537,André Raison,0.2501147775942436,0.7577
mn0001777836,Bobby Brown,0.2568359766341572,0.7582
mn0001777956,Don Shirley Trio,0.402780455950834,0.8807
mn0001778872,Matt Corby,0.0026176647268279208,0.7485
mn0001779616,Nat King Cole Keynoters,0.5634524504997271,0.9652
mn0001780197,Ceephax Acid Crew,0.25282060622971136,0.7485
mn0001780409,Sasha & John Digweed,0.155330540764783,0.8773
mn0001780565,Reverend Rubin Lacy,0.24685278950064196,0.7464
mn0001780612,The Whitehouse,0.24990395482513647,0.7497
mn0001780683,Girlfrendo,0.25314094383828023,0.7504
mn0001780787,The Moonriders,0.24972566535137045,0.7498
mn0001781605,John Martin,0.247040762384318,0.7489
mn0001781741,Fanny Wallin,0.24701184399847945,0.7467
mn0001781759,The Electrifying Mojo,0.5010760078952622,0.9374
mn0001782067,Maurice Stein,0.24729677068397815,0.75
mn0001782181,Ingrid Seifert,0.25007079007394606,0.7518
mn0001783521,Lilys,0.24895681885577137,0.7512
mn0001784311,Mulatu Astatke,0.0013606872929265317,0.6614
mn0001784703,Misora Hibari,0.2551674368361039,0.754
mn0001784864,Charles Seeger,0.409690800588303,0.8816
mn0001785290,Alban Berg Quartet,0.6270699118947934,0.9867
mn0001785550,Johnny Winter Band,0.2526966435488043,0.7499
mn0001786086,Neil Young & the Stray Gators,0.24584075071485872,0.7503
mn0001786436,Lorenzo Tio,0.5048535822538806,0.9404
mn0001786588,Wilhelm Furtwängler,0.5012000105190029,0.937
mn0001786605,Adalbert Kraus,0.25062633306699245,0.7537
mn0001786888,Edward Bairstow,0.2488483301835004,0.7511
mn0001787127,Ragtime,0.2474690568067938,0.7539
mn0001788210,John Beckett,0.25166813526786647,0.7548
mn0001788397,Teresa Cahill,0.24619777532979586,0.7479
mn0001788462,Earthtones,0.2025711253183334,0.7472
mn0001788500,Jacques Février,0.5698406441312768,0.9687
mn0001788597,John Orford,0.25268358793305634,0.7501
mn0001788601,I Compani,0.24413143406238783,0.7453
mn0001788612,Laszlo Mezo,0.2517106371109894,0.7522
mn0001788657,Vladimir Mendelssohn,0.2540479216753645,0.7522
mn0001789601,Dieter Schnebel,0.25425820784079667,0.7545
mn0001790121,Konstantin Bogino,0.24855461965960013,0.7441
mn0001790434,Glee,5.851509047981173e-4,0.7541
mn0001790848,Jànos Fürst,0.24363339777043777,0.7462
mn0001790857,Neville Brody,0.24743393305419822,0.7444
mn0001791224,Jaap Schröder,0.2564256210306518,0.7567
mn0001791401,Georg Meerwein,0.24860887085317313,0.7453
mn0001791424,Denis Dufour,0.2509000249489623,0.753
mn0001791874,Jean-Claude Pennetier,0.2518907235475195,0.7489
mn0001791956,Max Rudolf,0.4991474269671319,0.9356
mn0001792309,Warren Smith,0.2525337910098621,0.7523
mn0001792998,Igor Ozim,0.6228630541340212,0.9844
mn0001793142,William Pleeth,0.6263976314873965,0.983
mn0001793575,Edo de Waart,0.25082428021413616,0.7457
mn0001793616,Gustav Leonhardt,0.7482208793257883,0.9991
mn0001793825,Robert van Sice,0.24587244233529518,0.747
mn0001793839,Hiro Kurosaki,0.2568939066623335,0.7577
mn0001793921,Maravilla,0.2500850157820551,0.7463
mn0001794209,Wolfgang Sawallisch,0.25115996846662875,0.7526
mn0001794683,Eckart Sellheim,0.2542206401913059,0.7505
mn0001794919,Keith Whitely,0.2543468880235983,0.7544
mn0001795032,Adelina Oprean,0.24987621064471455,0.7454
mn0001795396,Teresa Teng,0.2508100083625326,0.7521
mn0001795746,Seattle Girls' Choir,0.24889741887171066,0.7511
mn0001796558,Emanuel Hurwitz,0.24764495231419062,0.7492
mn0001797796,Hugh Maguire,0.2492808581337996,0.755
mn0001798047,Frederik Prausnitz,0.24853284049969568,0.7549
mn0001798991,Siegbert Rampe,0.24855400610867495,0.7505
mn0001799962,Zsolt Nagy,0.2489917293074384,0.7539
mn0001800177,Michael Anthony,0.04402033752598329,0.7514
mn0001800541,Robert Moog,0.40123758962489764,0.8761
mn0001800866,William Grant Nabore,0.25149991310329484,0.7513
mn0001801165,Shirley & Dolly Collins,0.5003783427936548,0.9383
mn0001803478,Rual Yarbrough,-0.040788482086068445,0.7519
mn0001803637,Rejean Poirier,0.25147928776761636,0.7526
mn0001804065,The Wayans Brothers,0.24918072574516598,0.7462
mn0001804231,Nadezhda Plevitskaya,0.2519927046946694,0.7494
mn0001804243,The Ardoin Brothers,0.2514705725127841,0.7554
mn0001806723,Henri Chopin,0.25022545869195434,0.7487
mn0001808351,Nick Nicely,4.721254384010061e-4,0.6584
mn0001809515,Manu Le Malin,0.24895783527594853,0.7446
mn0001811373,Space,0.2508745794037256,0.7524
mn0001813017,The New Blockaders,0.2487151539711289,0.7493
mn0001813909,Moss Icon,0.013357737334303676,0.9728
mn0001814830,"John ""Jellybean"" Benitez",0.24706204025508013,0.7463
mn0001815862,Vincent d'Indy,0.24851861062142996,0.7508
mn0001817330,Oz Osborne,0.2423259860803604,0.7425
mn0001817948,Fabio Fonseca,-0.0072541998192446645,0.7578
mn0001818353,Natalia Gutman,0.24884287221386855,0.7498
mn0001818485,Alexander Satz,0.24704566589520008,0.7454
mn0001818693,Lucilla Carmo,0.2525054372099745,0.7501
mn0001819242,Fou Ts'ong,0.4015627486663748,0.878
mn0001820158,Nancy Sinatra & Lee Hazlewood,0.5696837792038784,0.9673
mn0001820872,Winters Bane,0.2454294241891483,0.745
mn0001821097,Gerhard Schulz,0.253484093883085,0.7515
mn0001821248,Jose Jimenez,0.25543625310895873,0.7537
mn0001821797,Clough Family,0.2546758072656845,0.7573
mn0001824406,Viktoria Mullova,0.24828588732615386,0.7497
mn0001824588,The Girls,0.2498952447277535,0.7487
mn0001824710,Rabbit In Red,0.24499513881586168,0.7496
mn0001825793,Garoto,0.251179736073204,0.7502
mn0001826643,William Carlos Williams,0.2504126549371262,0.7548
mn0001830361,Dan Bell,0.7706390669431021,0.9996
mn0001831042,Lani McIntyre and His Hawaiians,0.24826002771517092,0.7526
mn0001831325,"Hubert Selby, Jr.",0.4996842430543384,0.938
mn0001832016,The Shadows,0.3949308418376858,0.8748
mn0001832444,Milan Skampa,0.40444825759179004,0.8799
mn0001832655,José Martí,0.2551899182317523,0.758
mn0001833116,George Ives,0.2544058468004466,0.7515
mn0001833399,Larry Parks,0.25344278231464984,0.7493
mn0001833628,Arkady Fomin,0.24640216315534294,0.7442
mn0001833740,Newton Mendonça,0.25390805119797233,0.7553
mn0001833928,IO,0.24622827237760608,0.7471
mn0001834181,Charley La Prade,0.25078219220759473,0.7527
mn0001834211,Arupathi Natesa Iyer,0.2488351971258898,0.7436
mn0001834345,Belo Cozad,0.2510465000734127,0.7511
mn0001835240,Ajay Sinha Roy,0.2501831609206777,0.7496
mn0001835431,The Man I Fell in Love With,0.00273959628140076,0.7526
mn0001835443,Leonardo Flavio,0.2546103829745553,0.7551
mn0001835760,Julius Rietz,0.2504464606271983,0.754
mn0001835952,The Outcasts,0.250325706307935,0.7485
mn0001836313,X Japan,-0.002327960865224188,0.8104
mn0001837255,Geoff & Maria Muldaur,0.2503273561271258,0.7521
mn0001837386,Wolfgang Fortner,0.24423706824862715,0.7447
mn0001837525,The Passions,0.250831608017501,0.7511
mn0001838395,Rapture,0.2472670513208979,0.7496
mn0001838477,Delirium,0.24776292557108667,0.7482
mn0001838680,L. Young,0.25079978911844797,0.748
mn0001838826,Walter Lanz,0.25318659081268735,0.7502
mn0001838842,David Lewin,0.246896535734889,0.7484
mn0001838957,George Russell Sextet,0.25117036648350316,0.7533
mn0001839790,Carlos Gómez Barrera,0.2561315868275186,0.7552
mn0001839860,Dedrick Harris,0.3339510035899115,0.938
mn0001839912,Ugly Casanova,0.2553414166099469,0.7537
mn0001840362,Paddy Goes to Holyhead,0.062026455121472306,0.7506
mn0001841156,Virginia Zeani,0.24547976127184248,0.7443
mn0001841566,The Folkes Brothers,0.2607102955145649,0.7629
mn0001841880,Goon Show,0.3981556741908303,0.8736
mn0001841887,Boris Petrushansky,0.24868922396107992,0.7487
mn0001842224,Econochrist,0.4022908709450215,0.8753
mn0001842525,Millard Clark,0.25272977587085216,0.7541
mn0001842998,Ballinakill Traditional Players,0.24737801227757153,0.7451
mn0001843109,Hans Graf,0.4042205868470569,0.8794
mn0001844730,Albert Engstrom,0.24108298002741446,0.7461
mn0001845039,Henry Perry,0.25144439331157914,0.7521
mn0001845442,Smog,0.3973815966150677,0.8754
mn0001845753,Quince Dillon,0.24496497389426353,0.7489
mn0001847275,Norman Weatherly,0.2512991973866455,0.7503
mn0001847672,Kevin Parent,0.24936607847425848,0.7477
mn0001848128,Creams,0.40201577578255326,0.8761
mn0001848201,Alex Spence,0.24855353647282144,0.7486
mn0001848982,Débile Menthol,0.03359058874589341,0.7511
mn0001849332,Don Messer,-3.252844716960609e-4,0.495
mn0001851173,Mario Davidovsky,0.25146581817141617,0.7548
mn0001853645,Tee Scott,0.5720438353821261,0.9677
mn0001853710,The Golden Dawn,0.2424014936512126,0.7473
mn0001854327,Congo Natty,0.24560270143290713,0.7489
mn0001854473,Dean Drummond,0.24893215656727574,0.7501
mn0001855416,Sandor Végh,0.7695803773754121,0.9996
mn0001856047,Kemani Cemal,0.25660829602934654,0.7606
mn0001856189,Andrés,0.2511906787027607,0.7542
mn0001856826,John Carpenter,0.24960169283741718,0.7488
mn0001857631,Johny Williams,0.25539136231759646,0.755
mn0001858871,Rick Wilhite,0.5705017216724444,0.9686
mn0001859271,Ervin Solomon,0.24922907082097592,0.7513
mn0001860125,Franklin Cohen,0.2485426671269371,0.7503
mn0001861659,Klein & MBO,0.00987489960150196,0.6863
mn0001861703,Morris Allen,0.2523099619449847,0.7551
mn0001862049,Ced G,0.2525363217053493,0.7538
mn0001863630,Hatcha,0.2467378869172303,0.741
mn0001864075,Coloma,0.009736941146729806,0.7499
mn0001864373,Mary Ann Hart,0.25288775043457073,0.7515
mn0001866758,Cynic,0.06852428560477541,0.8561
mn0001867922,John Barry,0.2596120733723347,0.7562
mn0001868490,Tom Turpin,0.24752466919867203,0.7489
mn0001868643,Janis Hansen,0.25125240263483967,0.7521
mn0001869358,Alfredo Valdés,0.2509005213877299,0.7535
mn0001872570,Johnny Taylor,0.2480971103490138,0.7482
mn0001872890,AACM,0.24750717671288583,0.7457
mn0001873001,Big Eye Louis Nelson,0.2505447330898094,0.7503
mn0001873417,Lupe Valerio,0.25110142476381875,0.7531
mn0001873885,The Screamers,0.6247865357703528,0.9826
mn0001874435,Ronald Haynes,0.2530197857722738,0.7558
mn0001874561,Crude SS,0.2571307701628387,0.7558
mn0001876644,Friction,0.003347379135231504,0.7469
mn0001876695,Stardust,0.3963929563270841,0.8767
mn0001877282,Karaikudi R. Mani,0.24865956967727296,0.7478
mn0001877566,Cochise,0.25063432779473166,0.7465
mn0001877674,Emerson String Quartet,0.40382920315333803,0.8771
mn0001878899,P!nk,0.007536124969978966,0.7854
mn0001880630,Aldo Baldin,0.24937390504966556,0.7514
mn0001881171,Fabrizio Carrer,0.25498040192740945,0.7584
mn0001882297,Oleg Maisenberg,0.5014867184150943,0.9429
mn0001883092,Julián Orbón,0.2521433318258439,0.7466
mn0001883336,Ted Jerrett,0.2507237609303238,0.7532
mn0001885810,Terence Charlston,0.2512898923873556,0.7516
mn0001885957,Blade Icewood,0.2575063747922519,0.7554
mn0001886124,Descendants,0.24929676459924158,0.7493
mn0001888471,Pierre Boragno,0.25135695207698444,0.7486
mn0001889455,Rubens Barsotti,0.247645754260714,0.747
mn0001890518,Les Rallizes Dénudés,0.010527805975736194,0.9652
mn0001890663,Matti Caspi,0.24559215243300947,0.7422
mn0001890689,J.R.R. Tolkien,0.3963345596831817,0.8741
mn0001891324,Kamala Chakravarti,0.2515132243736576,0.7488
mn0001893268,Nicodemus,0.25256515575782057,0.7543
mn0001893583,The Gok,0.01165128180680042,0.7424
mn0001893650,MFO,0.2509237415171063,0.7539
mn0001895361,Ne-Groove,0.24690467866823645,0.7446
mn0001895468,Idea Fire Company,0.24579714612736356,0.747
mn0001895519,Warsaw,0.39965184929878894,0.8736
mn0001896580,Christian Fennesz,0.25312629179576296,0.7529
mn0001896955,Pierre Moerlen's Gong,0.2518096206100409,0.7484
mn0001897176,Yummy Fur,-9.82920630797907e-4,0.7545
mn0001897814,Jacques Tys,0.2508425018237254,0.7526
mn0001898493,Jimmy Jam & Terry Lewis,0.5021875216334757,0.9409
mn0001899428,Jeanette Biedermann,0.24711751762695847,0.7509
mn0001899720,The Shanes,0.24815601874622092,0.7465
mn0001900173,Kano,0.40092925600396945,0.877
mn0001901546,Tampa Red's Hokum Jug Band,0.24527310508015077,0.7471
mn0001902858,Zhu,0.24151687693972382,0.7456
mn0001903518,Machinehead,0.25142373392974265,0.7531
mn0001904331,Rolf Julius,0.2482018331579899,0.7509
mn0001904448,Juice Crew,0.5033417293498174,0.9386
mn0001905956,Antibalas,-0.0013922378196323407,0.6881
mn0001905987,John Bowie,0.2506349802501924,0.7516
mn0001906618,Stretch Armstrong,0.00592254629662657,0.7437
mn0001907952,Broder Daniel,9.827552512550782e-4,0.7475
mn0001908061,Andreas Staier,0.036136404852408745,0.6905
mn0001908947,X,0.002192616895634907,0.7512
mn0001908948,Sir Coxsone,0.24695080445433107,0.7468
mn0001909415,Yvonne Kenny,0.2438795848129346,0.7447
mn0001912641,Emperor,0.241314792959798,0.7405
mn0001913210,James Mason,0.2538041461169598,0.7544
mn0001914070,Roland Smith,0.24420782546484565,0.7447
mn0001914721,Russ Wilkins,0.24957523463651,0.751
mn0001915000,"Andrew ""Lloyd"" Weber",0.2513262082400603,0.7525
mn0001915147,Mieczyslaw Horszowski,0.40044237091612916,0.8754
mn0001915448,K.C. Bowman,0.24785143732971504,0.7484
mn0001916129,Rob Theakston,0.5016683840251472,0.9401
mn0001916394,John Head,0.2421846517683774,0.7434
mn0001916467,Sheila & the Insects,0.24696661646212717,0.7463
mn0001916868,Moonblood,0.2544148293785663,0.7547
mn0001917024,Cristal,0.24679265243090343,0.7482
mn0001918119,Unicorn,0.24997713775212635,0.7531
mn0001918338,Vera Beths,0.24444339838212528,0.7466
mn0001918881,Mike Rader,0.24486173378546724,0.7439
mn0001920888,Euronymous,0.2548284649353268,0.7527
mn0001921188,Fiddlin' John Weaver,0.16396794836625364,0.7507
mn0001923422,Fernando Mauricio,0.2512931307221516,0.7522
mn0001924241,Tuomari Nurmio,9.699566860286575e-4,0.747
mn0001924832,Kal P. Dal,0.005085584066435046,0.879
mn0001925297,Coot Mason,0.24747289147642776,0.7439
mn0001926020,Arnold Steinhardt,0.2546291918413242,0.7557
mn0001926785,Jackie MacLean,0.2563436366058824,0.7519
mn0001926836,William Christie,0.5702471853647278,0.9681
mn0001927453,Albert Nichols,0.25168290719840786,0.7462
mn0001927774,Lady Ann,0.2559532947455117,0.7593
mn0001927776,Real Space Noise,0.2521953581202843,0.7491
mn0001928872,Clandestine,0.245952972553158,0.7451
mn0001929311,Stanley Motta,0.25329112914434,0.7518
mn0001929399,Stephen Moloney,0.25513115985589696,0.7544
mn0001929767,Gilles Tremblay,0.24604997953008878,0.7406
mn0001930278,John Mhosey McGinley,0.24851317822028843,0.75
mn0001931962,Pannalal Ghosh,0.25735228636310525,0.7572
mn0001932215,Margarita Lilova,0.24932143850696345,0.749
mn0001932230,Anastasia Vialtzeva,0.24137726046380972,0.7377
mn0001932544,Juniper Moon,0.2510215789622938,0.7472
mn0001932667,Thelma Terry,0.2482524959378137,0.7474
mn0001932760,Dung,0.24884392577121942,0.7528
mn0001934553,Patricia MacMahon,0.24579013255438936,0.7475
mn0001934657,Jacob Lateiner,0.2472594991809312,0.7472
mn0001934706,Super Junior,0.2560609458349833,0.7563
mn0001935141,Francesco C,0.2484813579622317,0.7535
mn0001935789,Sennen,0.002689606698421111,0.7499
mn0001936915,Tommy Duchesne,0.2588058773701141,0.7567
mn0001937455,Taylor Kimble,0.25007795180939985,0.7476
mn0001938227,Torche,0.25428884480284014,0.7483
mn0001939414,Leo Peracchi,0.2529312203614461,0.7515
mn0001939647,The Quintet of the Year,0.3982633301544829,0.8723
mn0001940249,James Fallon,0.24585328759772618,0.7465
mn0001942132,Lee Triplett,0.24556057109476664,0.7468
mn0001943719,Jaime Laredo,0.252673595128873,0.7526
mn0001944074,Tractor's Revenge,0.24904930335939668,0.7483
mn0001944246,The Dovers,0.2477009779900405,0.7461
mn0001944546,Bisso Na Bisso,0.24582512786835625,0.743
mn0001945539,David Bispham,0.2455360419470882,0.7466
mn0001945611,Cecil Scott & His Bright Boys,0.24971856862663547,0.7488
mn0001947799,Eino Grön,0.2416109387142379,0.7422
mn0001948888,Native Tongues,0.2456320650124465,0.7421
mn0001949336,Emir Kusturica & The No Smoking Orchestra,0.25253299428336495,0.7554
mn0001949855,Joe Hill,0.5742437762973036,0.9719
mn0001950198,Bidu Sayão,0.40464355576591304,0.8768
mn0001951380,Group Doueh,-0.00200138517972083,0.7477
mn0001952594,Carlos Pingarilho,-0.008528540104165393,0.7426
mn0001953486,Susanne Sundfør,0.5019666431245109,0.9369
mn0001953522,Nico,0.25425367837232027,0.7521
mn0001953707,Salvador Allende,0.5695369576331405,0.9672
mn0001954228,Manuel Gusmão,-0.014332072393537728,0.7444
mn0001955967,Delphonics,0.25169052552336346,0.7474
mn0001956822,Betty Neals,0.24952196674215557,0.7485
mn0001956857,Chris McNamara,-0.007529218647614911,0.757
mn0001960727,The Cathedral,0.2479306542659071,0.7469
mn0001961379,Rio en Medio,0.023155542003435052,0.7492
mn0001964213,Toninho Oliveira,0.2518405179600609,0.749
mn0001965074,Juquinha,0.6273535248857156,0.9858
mn0001967351,Les Costars,-0.0012304485811875277,0.7461
mn0001967439,Begnagrad,0.2524818163806083,0.7502
mn0001967683,Reuben,0.1238657816112577,0.745
mn0001969150,"Rufus ""Tee-Tot"" Payne",0.2518077751294023,0.7551
mn0001971190,OC,0.3993885374135308,0.8729
mn0001971841,Ros Sereysothea,0.24811401964591456,0.749
mn0001973721,Nico,0.3977558243932484,0.8725
mn0001974135,Karen Phillip,0.24475642435892303,0.7469
mn0001977073,Supercat,0.2519826495113984,0.7516
mn0001979107,Beatdown Destroyers,0.24437399491000558,0.75
mn0001979665,Andras Mihaly,0.24891427470880342,0.7474
mn0001980605,Vitalij Margulis,0.2527667484840432,0.7525
mn0001981440,René Jacobs,0.5029548057507862,0.939
mn0001981567,Harold Goltzer,0.2511250684309389,0.7453
mn0001982744,Stanislaw Skrowaczewski,0.20005927862986167,0.7497
mn0001984281,Richard Robert,0.3969840111613473,0.8748
mn0001984568,Scary Éire,0.25283114263182555,0.75
mn0001986084,Kazimierz Kord,0.24452091734315054,0.7454
mn0001986454,Vern Kagarice,0.2562649457874027,0.7577
mn0001986910,Laurence Lesser,0.24388148761821707,0.7435
mn0001987603,Anatomy of a Ghost,0.008242499288821108,0.753
mn0001988581,Frieder Bernius,0.24181920322807504,0.7411
mn0001989139,Margaret Hillis,0.2506199198818326,0.75
mn0001991804,David Diamond,0.3975154130293852,0.8754
mn0001994156,BT,0.2464877541892315,0.7472
mn0001994264,Clyde McPhatter & The Drifters,0.24934977593812752,0.7439
mn0001997517,Eric Ericson,0.24103752987288804,0.7442
mn0001997758,The Misfits,0.250987840822968,0.7486
mn0001997862,Buddy & Julie Miller,0.2549796815840835,0.7592
mn0001998370,Christian Ivaldi,0.40075486210291306,0.8727
mn0001999248,Lil B,0.0413845515133583,0.9389
mn0002000235,Sushi,0.2547712142323345,0.7525
mn0002004012,Buffalo Collision,0.2546006952817291,0.7485
mn0002006721,The Dead Weather,-8.206683515765542e-4,0.7536
mn0002009842,Anna Ly,0.011072934294781645,0.7571
mn0002010651,Tinie Tempah,0.07730361708500884,0.7464
mn0002013062,Eastwood Lane,0.24563312184569414,0.7436
mn0002013292,Snap,0.24732065201059125,0.742
mn0002013346,Leny Pérez,0.24814868777271398,0.7452
mn0002013543,Wolfgang Ewing,0.6267555297289137,0.986
mn0002014409,Tame Impala,0.0057095379349573865,0.9675
mn0002014793,Pierrot,0.24939568282944918,0.7512
mn0002016312,The xx,2.5542124756477236e-6,0.5005
mn0002016362,Fever Ray,2.425779279003068e-5,0.5022
mn0002017689,Fight Bite,0.005095750792838293,0.7522
mn0002018848,Joseph Beuys,0.24918994832975877,0.7471
mn0002021447,John Mayer,0.6244422385442829,0.9855
mn0002022260,"Joe ""King"" Oliver",0.4006483337253614,0.8786
mn0002027362,John Moore,0.2472729546827148,0.7482
mn0002027450,The Big Pink,-0.00376605397613153,0.9357
mn0002027849,Terror Danjah,0.0049603555200834785,0.7604
mn0002029232,Emeralds,0.24953274249996424,0.7541
mn0002031918,Local Natives,0.0032694400130250257,0.7542
mn0002032095,jj,0.25894602351499485,0.7566
mn0002033910,Telekinesis,-0.009417259275631197,0.7499
mn0002033924,Kid Stormy Weather,0.24830469719816473,0.7485
mn0002034031,Feathers,0.010470558048775022,0.7518
mn0002036252,Major Lazer,-0.005379125069312366,0.7481
mn0002036972,Band of Skulls,0.00080386002706825865,0.7478
mn0002038926,Melissa Phelps,0.24440108023902887,0.7455
mn0002039110,Humberto Garin,0.2531676473779651,0.7528
mn0002040645,Imagine Dragons,-3.7491700325199546e-4,0.7475
mn0002040923,José Dos Santos Francisco Siqueira,0.2547648390836296,0.7558
mn0002041344,Lazar Berman,0.3995377630620766,0.8745
mn0002042171,Commix,0.25231278689897857,0.7525
mn0002043052,Ewa Demarczyk,0.2532221120186268,0.7538
mn0002044952,Billy Krechmer,0.25192029010959,0.7517
mn0002046267,Eric Whitacre,0.17163381176841175,0.7614
mn0002048033,Sleigh Bells,0.005850819076016484,0.746
mn0002048402,Codeine Velvet Club,0.01147638924850429,0.7468
mn0002048632,Gennady Rozhdestvensky,0.4014886978515826,0.8788
mn0002049741,Quintette du Hot Club de France,0.5009202897032203,0.9364
mn0002050031,Julio Pane,0.24170484679179194,0.741
mn0002050767,Giovanni Sollima,0.019675368374903916,0.7466
mn0002051691,The London Jazz Four,0.2489952852349694,0.7491
mn0002052323,Franz Schalk,0.10788774531221339,0.7451
mn0002052504,Armand Roth,0.2493375016332945,0.7457
mn0002053839,S.D. Burman,0.24692117842207917,0.7494
mn0002054361,Shora,0.25157218360108596,0.7542
mn0002056336,Azentrius,0.2501706899965322,0.7475
mn0002057228,The Sea Lions,0.007615134314419756,0.7507
mn0002057400,Igor Markevitch,0.40350494829200295,0.8787
mn0002058901,Blackstar,0.248775032884249,0.746
mn0002060288,"Defiance, Ohio",0.2556724652543497,0.7579
mn0002062109,Poison,0.2539983982936172,0.7534
mn0002063113,Karl Engel,0.24485904889596494,0.7434
mn0002063135,Flosstradamus,0.24982945215206206,0.7523
mn0002064609,The Temper Trap,0.0036645373438777855,0.876
